Qmun,Qnome_unidade,Qcount_criancas_num,ID_Pergunta,Resposta,Texto_Pergunta,Bloco_ID,Bloco_Nome,Resposta_Valida
Salto do Céu,CEMEI BRANCA DE NEVE,108,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Santa Carmem,Cemeis benjamim maurina,250,C12_Tipo,Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sapezal,CMEI Luiza Maggi Sheffer,372,C12_Tipo,Banheiros | Corrimão | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sapezal,CMEI Nibele Vefago,281,C12_Tipo,Banheiros | Corrimão | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EME Clara Teixeira,417,C12_Tipo,Banheiros | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Alvorada,346,C12_Tipo,Banheiros | Corrimão | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Cecília Meireles,454,C12_Tipo,Banheiros | Piso,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Clarisse Alves Corrêa  dos Santos,72,C12_Tipo,Banheiros | Corrimão | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Gerson Pires da Silva,405,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Neuza Nádia Fuzinatto Graf,265,C12_Tipo,Banheiros | Corrimão,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Prof. SolangeMaria Ferronato,142,C12_Tipo,Banheiros | Corrimão | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI SANTO ANTÔNIO,149,C12_Tipo,Banheiros | Corrimão,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI São Cristóvão,320,C12_Tipo,Corrimão,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI São Francisco de Assis,280,C12_Tipo,Banheiros | Corrimão | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Tempo de Infância,256,C12_Tipo,Banheiros | Corrimão,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sinop,EMEI Vinicius de Moraes,530,C12_Tipo,Banheiros | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,Cemei Flor do Amanhã,293,C12_Tipo,Banheiros | Corrimão | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,CEMEIS BOM JESUS,81,C12_Tipo,Não possui itens de acessibilidade,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,Cemeis Criança Esperança,140,C12_Tipo,Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,CEMEIS DOCE INFÂNCIA,346,C12_Tipo,Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,Cemeis Francisco Walmart garcia,130,C12_Tipo,Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,CEMEIS PINGO DE AMOR,211,C12_Tipo,Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Sorriso,Cemeis Sonho Encantado,309,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Tangará da Serra,Centro Municipal de Ensino Atacílio de Souza,134,C12_Tipo,Banheiros | Corrimão | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Tangará da Serra,Centro Municipal de Ensino Dona Mariquinha Tavares,169,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Tangará da Serra,Centro Municipal de Ensino Futuro Brilhante,175,C12_Tipo,Banheiros | Corrimão | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Tangará da Serra,CME Cecília Maria de Barcellos,160,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Tangará da Serra,CME Jesu Pimenta de Souza,166,C12_Tipo,Banheiros | Corrimão | Piso | Rampas,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Várzea Grande,CMEI ALBELLA CURVO DE MORAES,100,C12_Tipo,Não possui itens de acessibilidade,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Várzea Grande,CMEI IZABEL ANTUNES DE CAMPOS,168,C12_Tipo,Não possui itens de acessibilidade,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Várzea Grande,CMEI JOSÉ MENDONÇA,73,C12_Tipo,Não possui itens de acessibilidade,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Várzea Grande,CMEI MANOEL ROSA DE FIGUEIREDO,54,C12_Tipo,Banheiros,Itens de acessibilidade física presentes na unidade (múltipla escolha agregada),C,C – Infraestrutura e Segurança Física,False
Barra do Bugres,Centro Educacional de Educação Infantil Governador José Garcia Neto,114,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Bugres,Creche Municipal Nossa Senhora Aparecida,154,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Dona Delice Farias dos Santos,22,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Imaculada Conceição,128,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Prof. Carmina Santis Bosaipo,62,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Prof. Izaurina Abreu Luz,92,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Prof. Joselma Ignez S. Schimmer,103,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,CMEI Professora Maurenice Santos Cordeiro,115,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,Dom Geraldo Fernandes,104,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Barra do Garças,Padre Daniel Badiali,35,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,CMEI Brígida da Silva Aguiar,60,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,Escola Municipal Buscando o Saber,63,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,Escola Municipal de Educação Infantil Léa Maria Lara Silva,103,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,Escola Municipal de Educação Infantil Madre Maria Estevão,242,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,Escola Municipal de Ensino Infantil Província de Arezzo,75,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cáceres,Escola Municipal Irene Coelho Cruz,197,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campinápolis,UNIDADE MUNICIPAL DE EDUCAÇÃO INFANTIL MARIA DE MORAES LIMA,222,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campinápolis,UNIDADE MUNICIPAL DE EDUCAÇÃO INFANTIL OSCAR LUIZ DA SILVA OSCARINO,208,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Novo dos Parecis,EMEI Armando Jacinto Brolio,482,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Novo dos Parecis,EMEI Reino Encantado,405,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Verde,CENTRO EDUCACIONAL AMERECILDA CONCEICAO FERNANDES REZENDE,250,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Verde,Centro Educacional Bem-Me-Quer,308,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Verde,Creche Francisco Tirado Aragão Filho,540,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Verde,CRECHE JOHANNES BERTHOLD HENNING (Padre Joao),337,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Campo Verde,Creche Municipal Cora Coralina,184,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Comodoro,Creche Cantinho Feliz,206,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Confresa,CMEI ANGELINA FERNANDES DA FONSECA,390,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Confresa,CMEI SARAH JENYFFER BARBOSA DE FREITAS,99,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Confresa,CRECHE MUNICIPAL PROFESSORA LUCINARA APARECIDA LIMA E SILVA,195,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEEI PORTAL DA FÉ,119,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC  JOSEFA CATARINA DE ALMEIDA,119,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC ELZIRA CAVALCANTE DA SILVA,121,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC JAMIL BOUTROS NADAF,133,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC JOÃO BATISTA SCALABRINI,110,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC JOSÉ NICOLAU PINTO,96,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC LUCILA FERREIRA FORTES,130,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC Padre Armando Cavallo,123,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC PROFESSOR AECIM TOCANTINS,128,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CEIC SEBASTIÃO TOLOMEU,214,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,"CEIC Tertuliana Maria de Arruda Souza - ""Mãe Nhara""",106,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CMEI DANTE MARTINS DE OLIVEIRA,190,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CMEI REGINA PIA PADILLA DE BORBON NEVES,185,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Cuiabá,CRECHE MUNICIPAL JOÃO CRISÓSTOMO FIGUEIREDO,64,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Curvelândia,Escola Municipal Tia Iracema,88,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Diamantino,CEMEI -ESCOLA INFANTIL CARINHA DE ANJO,68,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Diamantino,CEMEI -TIA ALAIR,278,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Diamantino,CEMEI- PROFESSORA CARMEN VIEIRA DIAS,250,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Diamantino,Escola Municipal de Educação Infantil  Criança Feliz,297,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
General Carneiro,CEM Júlia de Moraes Aquino,28,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
General Carneiro,Centro Educacional Infantil,33,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Jangada,CMEI MAEZINHA MARIA,265,C13,Parcialmente,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Nova Mutum,CEMEII -VILAS  DOS SANTOS,274,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Nova Mutum,CEMEII- PEQUENOS BRILHANTES,326,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Nova Mutum,CEMEII-MÃE AMIGA,325,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Nova Mutum,CENTRO MUNICIPAL DE ED.INFANTIL INTEGRAL AQUARELA DO SABER,387,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Nova Olímpia,Creche Municipal Aparecida Portilho Bento de Azevedo,351,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Pedra Preta,CMEI José Luiz Bárbara Filho,73,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sala Anexa Garça Branca,41,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Pedra Preta,CMEI Prefeito Arlindo Domingos - Sede,70,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Pedra Preta,CMEI SUSI MILHOMEM FIGUEIREDO SILVA,204,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA NILZA MONTEIRO SALES,304,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Porto Alegre do Norte,CRECHE MUNICIPAL MARIA VIANA SABINO,118,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Poxoréu,CMEI José Altamiro Paim,240,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Poxoréu,CMEI PROF TEREZINHA GREGORIO FERREIRA,117,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI DIONE PAVIN,225,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI ERCOLINO COSTA,223,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI JEFERSON GALBIATTI MIRA,222,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI JONAS PINHEIRO DA SILVA JUNIOR,241,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI Lar Maria de Nazaré,295,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI MUNDO ENCANTADO,165,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI PEQUENO PRÍNCIPE,39,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI Prof eliene Macedo dos Santos,169,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI PROF ROSIDELMA ALMEIDA FERRAZ,271,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Primavera do Leste,EMEI SONHO DE CRIANÇA,224,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI Agton Kayro Leite dos Santos,109,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI ELY CARLOS SILVA NUNIS,131,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI JONAS NUNES CAVALCANTI,242,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI MACHADO DE ASSIS,122,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI MARIA DAS GRAÇAS DOS SANTOS,241,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI Professor Giovanni Gomes Pereira,226,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,CMEI Widisney  Aparecido Pereira Rodrigues,385,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,JOAO. ESAR DOMINGOS DA SILVA,127,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,MAGNOLIA ANGELICA ARAUJO,379,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Rondonópolis,UMEI PEQUENOS BRILHANTES,189,C13,Parcialmente,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Salto do Céu,CEMEI BRANCA DE NEVE,108,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Santa Carmem,Cemeis benjamim maurina,250,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sapezal,CMEI Luiza Maggi Sheffer,372,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sapezal,CMEI Nibele Vefago,281,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EME Clara Teixeira,417,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Alvorada,346,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Cecília Meireles,454,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Clarisse Alves Corrêa  dos Santos,72,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Gerson Pires da Silva,405,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Neuza Nádia Fuzinatto Graf,265,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Prof. SolangeMaria Ferronato,142,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI SANTO ANTÔNIO,149,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI São Cristóvão,320,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI São Francisco de Assis,280,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Tempo de Infância,256,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sinop,EMEI Vinicius de Moraes,530,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,Cemei Flor do Amanhã,293,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,CEMEIS BOM JESUS,81,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,Cemeis Criança Esperança,140,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,CEMEIS DOCE INFÂNCIA,346,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,Cemeis Francisco Walmart garcia,130,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,CEMEIS PINGO DE AMOR,211,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
Sorriso,Cemeis Sonho Encantado,309,C13,Sim,"Há acesso à água potável por bebedouros/pontos de consumo em funcionamento, limpos e acessíveis?",C,C – Infraestrutura e Segurança Física,True
